,FID,Area,Crop,FieldCropPrice,SavedWater,Recharge,Kitfox,TiptonKRat,GiantGarterSnake,TNC,HabCorridors,ConservationAreas,ImpBirdAreas,Nitrate,ModSAGBI,Prox2Wetlands,Depth2GroundWater,Crop_PPIC,PricePerAcre,SavedWater_Norm,Recharge_Norm,Depth2GroundWater_Norm,Kitfox_Total,TiptonKRat_Total,GiantGarterSnake_Total,TNC_Total,HabCorridors_Total,ConservationAreas_Total,ImpBirdAreas_Total,Nitrate_Total,ModSAGBI_Total,Prox2Wetlands_Total,Depth2GroundWater_Norm_Total,outcome
605,17238,22.70377402,AlfalfaandAlfalfaMixtures,25284.05794,115.335172,551.4537651,100.0,100.0,100.0,0.0,0.0,100.0,0.0,82.22222222,0.0,100.0,15.0,alfalfa-pasture,1113.65,5.4660531633542515,0.6982818829087634,75.0,22.70377402,22.70377402,22.70377402,0.0,0.0,22.70377402,0.0,18.66754752705103,0.0,22.70377402,17.027830515,51.02973517432794
606,791,64.27209863,AlfalfaandAlfalfaMixtures,71576.62264,326.502261,1561.110093,100.0,100.0,100.0,0.0,18.0,100.0,0.0,88.88888889,0.0,100.0,7.5,alfalfa-pasture,1113.65,15.473846231237816,1.9767657130244416,37.5,64.27209863,64.27209863,64.27209863,0.0,11.5689777534,64.27209863,0.0,57.13075433849192,0.0,64.27209863,24.10203698625,50.910730833404806
607,8891,77.36513948,AlfalfaandAlfalfaMixtures,86157.68758,393.0149086,7620.965923000001,100.0,100.0,0.0,0.0,0.0,48.66666667,100.0,92.22222222,92.66666667,0.0,20.0,alfalfa-pasture,1113.65,18.626064774051855,9.650097199591977,100.0,77.36513948,77.36513948,0.0,0.0,0.0,37.65103454951217,77.36513948,71.34785085205856,71.69169592071216,0.0,77.36513948,50.910132117972616
608,12492,47.852604299999996,AlfalfaandAlfalfaMixtures,53291.05278,243.0912298,5601.722314,100.0,100.0,45.0,0.0,0.0,100.0,0.0,0.0,98.0,100.0,20.0,alfalfa-pasture,1113.65,11.520766498115297,7.093216970315966,100.0,47.852604299999996,47.852604299999996,21.533671934999997,0.0,0.0,47.852604299999996,0.0,0.0,46.895552214,47.852604299999996,47.852604299999996,50.8933833437255
609,9880,36.88799293,AlfalfaandAlfalfaMixtures,41080.313330000004,187.3910041,6073.491163000001,100.0,100.0,0.0,0.0,0.0,100.0,0.0,86.66666667,83.0,100.0,15.0,alfalfa-pasture,1113.65,8.880978568661904,7.690597314827137,75.0,36.88799293,36.88799293,0.0,0.0,0.0,36.88799293,0.0,31.96959387389627,30.617034131900002,36.88799293,27.665994697500004,50.86448019642225
610,6152,45.93270525,AlfalfaandAlfalfaMixtures,51152.9572,233.33814269999996,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,10.0,alfalfa-pasture,1113.65,11.058540694217204,0.0,50.0,45.93270525,45.93270525,45.93270525,0.0,0.0,45.93270525,0.0,45.93270525,0.0,45.93270525,22.966352625,50.85065697647826
611,15543,51.4322805,AlfalfaandAlfalfaMixtures,57277.55918,261.27598489999997,6020.766425,100.0,100.0,0.0,0.0,0.0,100.0,98.5,94.44444444,98.0,0.0,10.0,alfalfa-pasture,1113.65,12.382592395762348,7.623834275644994,50.0,51.4322805,51.4322805,0.0,0.0,0.0,51.4322805,50.660796292499995,48.57493158104745,50.40363489,0.0,25.71614025,50.84237470087751
612,458,47.83297037,AlfalfaandAlfalfaMixtures,53269.18745,242.9914895,5599.423929,100.0,100.0,0.0,0.0,0.0,100.0,98.5,95.55555556,98.0,0.0,10.0,alfalfa-pasture,1113.65,11.516039529118112,7.090306625501912,50.0,47.83297037,47.83297037,0.0,0.0,0.0,47.83297037,47.11547581445,45.70706057790369,46.876310962599995,0.0,23.916485185,50.82014628574002
613,3176,41.44849969,AlfalfaandAlfalfaMixtures,46159.121680000004,210.5583784,1006.745891,100.0,100.0,100.0,0.0,32.66666667,100.0,0.0,81.66666667,0.0,100.0,7.0,alfalfa-pasture,1113.65,9.978944587034228,1.2747984706399833,35.0,41.44849969,41.44849969,41.44849969,0.0,13.539843233448282,41.44849969,0.0,33.84960808154828,0.0,41.44849969,14.506974891499999,50.8143904921288
614,16764,81.02714102,AlfalfaandAlfalfaMixtures,90235.8756,411.6178764,6651.8585840000005,100.0,100.0,0.0,0.0,0.0,47.66666667,100.0,92.22222222,92.66666667,0.0,20.0,alfalfa-pasture,1113.65,19.507710929579915,8.422958787915872,100.0,81.02714102,81.02714102,0.0,0.0,0.0,38.622937222234235,81.02714102,74.72503004997718,75.08515068123424,0.0,81.02714102,50.80663271365354
615,3865,73.915499,AlfalfaandAlfalfaMixtures,82315.99546,375.4907349,5199.652454,100.0,100.0,100.0,0.0,0.0,12.0,0.0,84.44444444,47.0,100.0,18.0,alfalfa-pasture,1113.65,17.79554565809602,6.584093419675686,90.0,73.915499,73.915499,73.915499,0.0,0.0,8.86985988,0.0,62.41753248560375,34.74028453,73.915499,66.5239491,50.60185257829015
616,2378,77.42609051,AlfalfaandAlfalfaMixtures,86225.5657,393.3245398,8995.414842,100.0,100.0,20.0,32.25,0.0,100.0,0.0,88.14814815,87.0,0.0,20.0,alfalfa-pasture,1113.65,18.640739053986458,11.390501998437069,100.0,77.42609051,77.42609051,15.485218102,24.969914189475,0.0,77.42609051,0.0,68.24966496950788,67.3606987437,0.0,77.42609051,50.57149147710952
617,3579,39.86909269,AlfalfaandAlfalfaMixtures,44400.21507,202.5349909,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,97.77777778,0.0,100.0,10.0,alfalfa-pasture,1113.65,9.598694036706075,0.0,50.0,39.86909269,39.86909269,39.86909269,0.0,0.0,39.86909269,0.0,38.983112853330425,0.0,39.86909269,19.934546345,50.56742090897741
618,4291,75.29702367,AlfalfaandAlfalfaMixtures,83854.53041,382.50888019999996,5174.2396420000005,100.0,100.0,0.0,69.0,0.0,100.0,0.0,76.66666667,87.0,0.0,20.0,alfalfa-pasture,1113.65,18.12815499705764,6.551914282753576,100.0,75.29702367,75.29702367,0.0,51.9549463323,0.0,75.29702367,0.0,57.7277181495099,65.5084105929,0.0,75.29702367,50.565133534600875
619,12647,77.10133183,AlfalfaandAlfalfaMixtures,85863.89818999999,391.67476569999997,1837.4727059999998,100.0,100.0,100.0,0.0,0.0,100.0,2.0,94.44444444,35.0,100.0,1.0,alfalfa-pasture,1113.65,18.562551691174658,2.326711652256956,5.0,77.10133183,77.10133183,77.10133183,0.0,0.0,77.10133183,1.5420266366000002,72.81792450268439,26.9854661405,77.10133183,3.8550665915000004,50.56413136795629
620,8484,41.62281918,AlfalfaandAlfalfaMixtures,46353.25258,211.44392140000002,1010.979951,100.0,100.0,100.0,0.0,0.0,100.0,22.5,97.22222222,0.0,100.0,5.0,alfalfa-pasture,1113.65,10.020912921866522,1.2801598763937594,25.0,41.62281918,41.62281918,41.62281918,0.0,0.0,41.62281918,9.3651343155,40.466629757408384,0.0,41.62281918,10.405704795,50.46333038602004
621,5447,106.0738939,AlfalfaandAlfalfaMixtures,118129.1919,538.855381,2527.944463,100.0,100.0,100.0,0.0,0.0,39.33333333,1.0,100.0,36.33333333,100.0,10.0,alfalfa-pasture,1113.65,25.53784859232282,3.201025963060239,50.0,106.0738939,106.0738939,106.0738939,0.0,0.0,41.722398263797544,1.060738939,106.0738939,38.54018144679754,106.0738939,53.03694695,50.41581086272179
622,12707,37.81605698,AlfalfaandAlfalfaMixtures,42113.85186,192.1055695,2598.633141,100.0,100.0,0.0,0.0,0.0,62.0,97.0,91.11111111,91.0,0.0,20.0,alfalfa-pasture,1113.65,9.1044148775661,3.2905359570036485,100.0,37.81605698,37.81605698,0.0,0.0,0.0,23.4459553276,36.6815752706,34.45462969246871,34.4126118518,0.0,37.81605698,50.269697072659234
623,6702,154.2726263,AlfalfaandAlfalfaMixtures,171805.7103,783.7049416,10859.19367,100.0,100.0,97.0,0.0,92.0,0.0,0.0,13.33333333,0.0,100.0,20.0,alfalfa-pasture,1113.65,37.14194725585565,13.750523947158962,100.0,154.2726263,154.2726263,149.644447511,0.0,141.93081619600002,0.0,0.0,20.569683501524246,0.0,154.2726263,154.2726263,50.248138810231914
624,4676,39.70306124,AlfalfaandAlfalfaMixtures,44215.31415,201.6915511,964.3507985,100.0,100.0,100.0,0.0,0.0,100.0,20.33333333,97.03703704,0.0,100.0,5.0,alfalfa-pasture,1113.65,9.558721089105244,1.2211154116230176,25.0,39.70306124,39.70306124,39.70306124,0.0,0.0,39.70306124,8.072955784143229,38.526674241472676,0.0,39.70306124,9.92576531,50.24232360544065
625,5545,67.37740652,AlfalfaandAlfalfaMixtures,75034.84877000001,342.2772251,1636.535163,100.0,100.0,100.0,0.0,0.0,100.0,2.0,97.77777778,0.0,100.0,7.0,alfalfa-pasture,1113.65,16.221465460700664,2.0722731938530017,35.0,67.37740652,67.37740652,67.37740652,0.0,0.0,67.37740652,1.3475481303999999,65.88013082105282,0.0,67.37740652,23.582092281999998,50.23627049496568
626,11028,46.45416928,AlfalfaandAlfalfaMixtures,51733.68562,235.9871799,7648.531787999999,100.0,100.0,0.0,0.0,1.0,100.0,0.0,86.66666667,69.5,100.0,15.0,alfalfa-pasture,1113.65,11.184085902290446,9.685002653746809,75.0,46.45416928,46.45416928,0.0,0.0,0.4645416928,46.45416928,0.0,40.26028004421514,32.2856476496,46.45416928,34.84062696,50.23351963277211
627,2217,76.03103013,AlfalfaandAlfalfaMixtures,84671.9567,386.23763310000004,5671.897049,100.0,100.0,100.0,0.0,0.0,20.5,0.0,93.33333333,49.0,86.5,15.5,alfalfa-pasture,1113.65,18.304870921879008,7.1820761806244455,77.5,76.03103013,76.03103013,76.03103013,0.0,0.0,15.58636117665,0.0,70.96229478546564,37.2552047637,65.76684106245,58.924048350750006,50.17848311019259
628,18450,77.77470834,AlfalfaandAlfalfaMixtures,86613.80394,395.0955184,0.0,100.0,100.0,100.0,0.0,0.0,100.0,2.0,90.0,6.0,100.0,7.0,alfalfa-pasture,1113.65,18.724670633667653,0.0,35.0,77.77470834,77.77470834,77.77470834,0.0,0.0,77.77470834,1.5554941668000002,69.997237506,4.6664825004,77.77470834,27.221147919,50.132666971820605
629,11592,153.7219136,AlfalfaandAlfalfaMixtures,171192.4091,780.9073211,10567.82234,100.0,100.0,0.0,63.0,0.0,100.0,0.0,53.33333333,84.0,0.0,20.0,alfalfa-pasture,1113.65,37.009360273769296,13.381573123328547,100.0,153.7219136,153.7219136,0.0,96.844805568,0.0,153.7219136,0.0,81.9850205815426,129.12640742399998,0.0,153.7219136,50.05571282516139
630,6412,77.12683042,AlfalfaandAlfalfaMixtures,85892.2947,391.80429849999996,1838.0803859999999,100.0,100.0,100.0,0.0,0.0,100.0,0.0,62.22222222,26.0,100.0,8.0,alfalfa-pasture,1113.65,18.568690609242065,2.3274811309720556,40.0,77.12683042,77.12683042,77.12683042,0.0,0.0,77.12683042,0.0,47.99002781517496,20.0529759092,77.12683042,30.850732168000004,49.93218415078572
631,3442,92.22025201,AlfalfaandAlfalfaMixtures,102701.0837,468.4788802,2239.9450039999997,100.0,100.0,100.0,0.0,0.0,100.0,0.0,97.77777778,0.0,100.0,5.0,alfalfa-pasture,1113.65,22.202511347378643,2.8363447926075227,25.0,92.22025201,92.22025201,92.22025201,0.0,0.0,92.22025201,0.0,90.17091307849378,0.0,92.22025201,23.0550630025,49.832048763075875
632,7423,80.78586514,AlfalfaandAlfalfaMixtures,89967.17871000001,410.39219489999994,1962.2142760000002,100.0,100.0,100.0,0.0,0.0,100.0,0.0,75.55555556,0.0,100.0,10.0,alfalfa-pasture,1113.65,19.449622489391523,2.484666468941905,50.0,80.78586514,80.78586514,80.78586514,0.0,0.0,80.78586514,0.0,61.03820922047937,0.0,80.78586514,40.39293257,49.80691111679489
633,72,81.34331716,AlfalfaandAlfalfaMixtures,90587.98516,413.2240512,1975.754272,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,5.0,alfalfa-pasture,1113.65,19.58383200083856,2.50181157611103,25.0,81.34331716,81.34331716,81.34331716,0.0,0.0,81.34331716,0.0,81.34331716,0.0,81.34331716,20.33582929,49.77581873668844
634,6366,133.0235695,AlfalfaandAlfalfaMixtures,148141.6982,675.7597331000001,3231.020014,100.0,100.0,100.0,0.0,0.0,100.0,0.0,65.92592593,0.0,100.0,9.0,alfalfa-pasture,1113.65,32.02612492552298,4.091299909218479,45.0,133.0235695,133.0235695,133.0235695,0.0,0.0,133.0235695,0.0,87.69701989801209,0.0,133.0235695,59.860606275,49.77256544344167
635,1978,60.25469885,AlfalfaandAlfalfaMixtures,67102.64537,306.0938702,1463.531152,100.0,100.0,100.0,0.0,0.0,100.0,0.0,77.77777778,0.0,100.0,10.0,alfalfa-pasture,1113.65,14.506636080536264,1.853205750311399,50.0,60.25469885,60.25469885,60.25469885,0.0,0.0,60.25469885,0.0,46.86476577356121,0.0,60.25469885,30.127349425,49.549047662372914
636,10482,88.24795147,AlfalfaandAlfalfaMixtures,98277.33115,448.29959349999996,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,72.59259259,0.0,100.0,10.0,alfalfa-pasture,1113.65,21.246159074363717,0.0,50.0,88.24795147,88.24795147,88.24795147,0.0,0.0,88.24795147,0.0,64.06147587963801,0.0,88.24795147,44.123975735,49.52605782033569
637,4361,154.77547969999998,AlfalfaandAlfalfaMixtures,172365.71300000002,786.2594369,22089.26327,100.0,99.5,100.0,0.0,0.0,0.0,0.0,100.0,28.5,100.0,10.0,alfalfa-pasture,1113.65,37.26301186150203,27.970671930122588,50.0,154.77547969999998,154.0016023015,154.77547969999998,0.0,0.0,0.0,0.0,154.77547969999998,44.11101171449999,154.77547969999998,77.38773984999999,49.4795141378173
638,16245,66.43856183,AlfalfaandAlfalfaMixtures,73989.30438,337.5078941,1613.7314900000001,100.0,100.0,100.0,0.0,0.0,100.0,0.0,78.88888889,0.0,100.0,9.0,alfalfa-pasture,1113.65,15.99543365836691,2.0433978959995396,45.0,66.43856183,66.43856183,66.43856183,0.0,0.0,66.43856183,0.0,52.41264322218265,0.0,66.43856183,29.8973528235,49.379055418797435
639,91,28.28674153,AlfalfaandAlfalfaMixtures,31501.5297,143.69664699999998,3311.30298,100.0,100.0,0.0,0.0,0.0,46.0,91.0,93.33333333,98.0,0.0,20.0,alfalfa-pasture,1113.65,6.810181996327618,4.192958732155002,100.0,28.28674153,28.28674153,0.0,0.0,0.0,13.011901103800001,25.740934792300003,26.40095876039044,27.7210066994,0.0,28.28674153,49.17972877372945
640,12096,56.56123906,AlfalfaandAlfalfaMixtures,62989.423879999995,287.3310944,1373.8204150000001,100.0,100.0,100.0,0.0,0.0,100.0,0.0,98.88888889,0.0,100.0,5.0,alfalfa-pasture,1113.65,13.617416181380984,1.73960895160583,25.0,56.56123906,56.56123906,56.56123906,0.0,0.0,56.56123906,0.0,55.93278084885068,0.0,56.56123906,14.140309765,49.17276261715285
641,10570,55.4084839,AlfalfaandAlfalfaMixtures,61705.6581,281.4750982,1345.821053,100.0,100.0,100.0,0.0,0.0,100.0,0.0,98.88888889,0.0,100.0,5.0,alfalfa-pasture,1113.65,13.33988430625099,1.7041545790818544,25.0,55.4084839,55.4084839,55.4084839,0.0,0.0,55.4084839,0.0,54.792834079504544,0.0,55.4084839,13.852120975,49.148686751948695
642,1531,47.81690246,AlfalfaandAlfalfaMixtures,53251.29342,242.9098645,1161.4285300000001,100.0,100.0,100.0,0.0,0.0,100.0,0.0,97.77777778,0.0,100.0,5.0,alfalfa-pasture,1113.65,11.512171094349064,1.470666358847492,25.0,47.81690246,47.81690246,47.81690246,0.0,0.0,47.81690246,0.0,46.75430462861815,0.0,47.81690246,11.954225615,48.9046627102459
643,10511,47.52722933,AlfalfaandAlfalfaMixtures,52928.698939999995,241.438325,1154.392637,100.0,100.0,100.0,0.0,0.0,100.0,0.0,97.77777778,0.0,100.0,5.0,alfalfa-pasture,1113.65,11.442430762761614,1.4617571140060974,25.0,47.52722933,47.52722933,47.52722933,0.0,0.0,47.52722933,0.0,46.47106867927838,0.0,47.52722933,11.8818073325,48.898612742828305
644,15727,155.87539919999998,AlfalfaandAlfalfaMixtures,173590.6383,791.8470279000001,18247.08842,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,25.0,100.0,10.0,alfalfa-pasture,1113.65,37.52782327099193,23.10549327233216,50.0,155.87539919999998,155.87539919999998,155.87539919999998,0.0,0.0,0.0,0.0,155.87539919999998,38.968849799999994,155.87539919999998,77.93769959999999,48.89487050333263
645,9720,77.63545765,AlfalfaandAlfalfaMixtures,86458.72741,394.3881249,5334.9314890000005,100.0,100.0,0.0,46.0,0.0,100.0,0.0,77.03703704,87.0,0.0,20.0,alfalfa-pasture,1113.65,18.691145296935062,6.755391369306605,100.0,77.63545765,77.63545765,0.0,35.712310519000006,0.0,77.63545765,0.0,59.808056266004016,67.54284815550001,0.0,77.63545765,48.88335182355707
646,11304,46.77605707,AlfalfaandAlfalfaMixtures,52092.155960000004,237.6223699,1136.147354,100.0,100.0,100.0,0.0,0.0,100.0,0.0,97.77777778,0.0,100.0,5.0,alfalfa-pasture,1113.65,11.261582084219974,1.438653906858472,25.0,46.77605707,46.77605707,46.77605707,0.0,0.0,46.77605707,0.0,45.73658913615058,0.0,46.77605707,11.6940142675,48.882924136236824
647,11145,74.01413347,AlfalfaandAlfalfaMixtures,82425.83974,375.991798,1818.3422679999999,100.0,100.0,100.0,0.0,0.0,100.0,0.0,84.44444444,0.0,29.0,20.0,alfalfa-pasture,1113.65,17.819292425845195,2.302487611887793,100.0,74.01413347,74.01413347,74.01413347,0.0,0.0,74.01413347,0.0,62.5008238158216,0.0,21.4640987063,74.01413347,48.735863421364094
648,18496,35.37216926,AlfalfaandAlfalfaMixtures,39392.2163,179.6906198,859.1574204,100.0,100.0,100.0,0.0,0.0,100.0,0.0,98.88888889,0.0,100.0,5.0,alfalfa-pasture,1113.65,8.516036034375327,1.0879136188745697,25.0,35.37216926,35.37216926,35.37216926,0.0,0.0,35.37216926,0.0,34.979145157504135,0.0,35.37216926,8.843042315,48.73021834948078
649,9160,77.45165804,AlfalfaandAlfalfaMixtures,86254.03898,393.45442280000003,9066.647206,100.0,100.0,0.0,0.0,0.0,13.0,99.0,93.33333333,98.0,0.0,20.0,alfalfa-pasture,1113.65,18.646894569001564,11.480700438280781,100.0,77.45165804,77.45165804,0.0,0.0,0.0,10.0687155452,76.6771414596,72.28821416808495,75.90262487919999,0.0,77.45165804,48.72776371825251
650,14069,123.0009305,AlfalfaandAlfalfaMixtures,136979.9863,624.8447269,2987.579341,100.0,100.0,100.0,0.0,4.0,100.0,0.0,70.37037037,0.0,100.0,5.0,alfalfa-pasture,1113.65,29.613121798413484,3.783041588617131,25.0,123.0009305,123.0009305,123.0009305,0.0,4.92003722,123.0009305,0.0,86.55621035139629,0.0,123.0009305,30.750232625,48.67434875054083
651,16275,77.39916901,AlfalfaandAlfalfaMixtures,86195.58457,393.18777860000006,7938.566983,100.0,100.0,0.0,0.0,0.0,100.0,98.0,95.55555556,59.5,0.0,10.0,alfalfa-pasture,1113.65,18.634257562027663,10.05226158802516,50.0,77.39916901,77.39916901,0.0,0.0,0.0,77.39916901,75.8511856298,73.95920594632885,46.052505560949996,0.0,38.699584505,48.59554420846562
652,8524,38.85244755,AlfalfaandAlfalfaMixtures,43268.028210000004,197.37043359999998,943.6901754,100.0,100.0,100.0,0.0,0.0,100.0,0.0,73.33333333,0.0,100.0,9.333333332999999,alfalfa-pasture,1113.65,9.353931365636496,1.1949537645124568,46.666666664999994,38.85244755,38.85244755,38.85244755,0.0,0.0,38.85244755,0.0,28.491794868704922,0.0,38.85244755,18.131142189352456,48.50376039424225
653,218,54.73321194,AlfalfaandAlfalfaMixtures,60953.64148,278.0447167,1329.4193189999999,100.0,100.0,100.0,0.0,4.0,100.0,0.0,86.66666667,0.0,100.0,5.0,alfalfa-pasture,1113.65,13.177309028263915,1.6833857777329115,25.0,54.73321194,54.73321194,54.73321194,0.0,2.1893284775999997,54.73321194,0.0,47.43545034982444,0.0,54.73321194,13.683302985,48.502104728922845
654,1616,77.37111626,AlfalfaandAlfalfaMixtures,86164.34362,393.04527060000004,6820.524465,100.0,100.0,0.0,0.0,0.0,100.0,100.0,84.44444444,44.6,23.25,10.0,alfalfa-pasture,1113.65,18.627503713304023,8.636533046395707,50.0,77.37111626,77.37111626,0.0,0.0,0.0,77.37111626,77.37111626,65.3356092827835,34.507517851959996,17.98878453045,38.68555813,48.427575476899996
655,15734,40.94845376,AlfalfaandAlfalfaMixtures,45602.24553,208.0181451,994.6002361,100.0,100.0,100.0,0.0,9.0,100.0,0.0,68.33333333,0.0,100.0,8.0,alfalfa-pasture,1113.65,9.858555897059214,1.2594189568720537,40.0,40.94845376,40.94845376,40.94845376,0.0,3.6853608384,40.94845376,0.0,27.981443401301718,0.0,40.94845376,16.379381504,48.34240832184089
656,14906,74.73212193,AlfalfaandAlfalfaMixtures,83225.42758999999,379.6391794,5135.420883,100.0,100.0,0.0,100.0,0.0,13.0,3.0,13.33333333,99.0,100.0,15.0,alfalfa-pasture,1113.65,17.992151929964454,6.502759779072227,75.0,74.73212193,74.73212193,0.0,74.73212193,0.0,9.715175850900001,2.2419636579,9.96428292150893,73.9848007107,74.73212193,56.049091447500004,48.29448038761822
657,10518,156.50719009999997,AlfalfaandAlfalfaMixtures,174294.2323,795.0565257000001,12805.20462,100.0,100.0,92.0,0.0,0.0,0.0,0.0,88.88888889,18.0,100.0,15.0,alfalfa-pasture,1113.65,37.67993025881061,16.21467285016021,75.0,156.50719009999997,156.50719009999997,143.98661489199998,0.0,0.0,0.0,0.0,139.11750231285006,28.171294217999993,156.50719009999997,117.38039257499997,48.291037846074694
658,18515,78.74403731,AlfalfaandAlfalfaMixtures,87693.29715,400.01970950000003,9170.719517,100.0,100.0,37.0,0.0,0.0,77.66666667,0.0,90.0,60.4,51.5,16.0,alfalfa-pasture,1113.65,18.95804168494693,11.612482672591156,80.0,78.74403731,78.74403731,29.135293804699998,0.0,0.0,61.157868980058126,0.0,70.869633579,47.561398535239995,40.55317921465,62.995229848,48.24132238673371
659,13895,53.10784036,AlfalfaandAlfalfaMixtures,59143.546420000006,269.787829,1418.601968,100.0,100.0,100.0,0.0,0.0,100.0,0.0,84.44444444,1.0,27.0,20.0,alfalfa-pasture,1113.65,12.785992256897366,1.7963138816061683,100.0,53.10784036,53.10784036,53.10784036,0.0,0.0,53.10784036,0.0,44.84662074608409,0.5310784036,14.3391168972,53.10784036,48.23282696757722
660,16470,40.445407,AlfalfaandAlfalfaMixtures,45042.02751,205.4626676,963.8916694000001,100.0,100.0,100.0,0.0,0.0,100.0,0.0,62.22222222,18.66666667,100.0,7.0,alfalfa-pasture,1113.65,9.737444742235118,1.2205340364421118,35.0,40.445407,40.445407,40.445407,0.0,0.0,40.445407,0.0,25.166031021323437,7.549809308014848,40.445407,14.15589245,48.218989820667495
661,1077,39.58969441,AlfalfaandAlfalfaMixtures,44089.063180000005,201.1156476,2720.513458,100.0,100.0,0.0,0.0,0.0,38.0,93.0,91.11111111,91.0,0.0,20.0,alfalfa-pasture,1113.65,9.531427427567532,3.444867693643154,100.0,39.58969441,39.58969441,0.0,0.0,0.0,15.0440838758,36.8184158013,36.07061046200456,36.0266219131,0.0,39.58969441,48.16056971009315
662,13071,29.86923432,AlfalfaandAlfalfaMixtures,33263.8728,151.73571030000002,2052.545622,100.0,100.0,0.0,100.0,0.0,0.0,55.0,0.0,85.5,100.0,15.0,alfalfa-pasture,1113.65,7.1911754662239495,2.5990491177921213,75.0,29.86923432,29.86923432,0.0,29.86923432,0.0,0.0,16.428078876,0.0,25.538195343599998,29.86923432,22.40192574,48.09924804492433
663,17953,76.47528087,AlfalfaandAlfalfaMixtures,85166.69654,388.49442680000004,1822.5527100000002,100.0,100.0,100.0,0.0,0.0,55.5,0.0,67.77777778,38.0,100.0,8.5,alfalfa-pasture,1113.65,18.411826624367777,2.3078191111969057,42.5,76.47528087,76.47528087,76.47528087,0.0,0.0,42.44378088285001,0.0,51.83324592469945,29.060606730600004,76.47528087,32.50199436975,48.03826334735114
664,14224,111.1006108,AlfalfaandAlfalfaMixtures,123727.1952,564.3911029,12585.67964,100.0,100.0,0.0,0.0,0.0,100.0,0.0,86.66666667,95.0,0.0,20.0,alfalfa-pasture,1113.65,26.748057161396872,15.936697929901733,100.0,111.1006108,111.1006108,0.0,0.0,0.0,111.1006108,0.0,96.28719603037003,105.54558026,0.0,111.1006108,48.02703244317683
665,7125,78.16073402,AlfalfaandAlfalfaMixtures,87043.70144,397.0565288,8862.270747,100.0,100.0,0.0,0.0,0.0,0.0,100.0,93.33333333,98.0,0.0,20.0,alfalfa-pasture,1113.65,18.817608346547562,11.221907430335925,100.0,78.16073402,78.16073402,0.0,0.0,0.0,0.0,78.16073402,72.95001841606131,76.59751933960001,0.0,78.16073402,47.79791146976028
666,11283,171.2059927,AlfalfaandAlfalfaMixtures,190663.5538,869.7264428999999,5355.590107999999,100.0,45.5,100.0,0.0,0.0,0.0,0.0,100.0,77.0,100.0,10.0,alfalfa-pasture,1113.65,41.21874439539038,6.781550478712628,50.0,171.2059927,77.8987266785,171.2059927,0.0,0.0,0.0,0.0,171.2059927,131.828614379,171.2059927,85.60299635,47.73079191339255
667,6958,42.74715197,AlfalfaandAlfalfaMixtures,47605.365789999996,217.155532,1038.288959,100.0,100.0,100.0,0.0,0.0,100.0,0.0,68.88888889,0.0,100.0,8.0,alfalfa-pasture,1113.65,10.291601963609812,1.3147400837174912,40.0,42.74715197,42.74715197,42.74715197,0.0,0.0,42.74715197,0.0,29.448038024252742,0.0,42.74715197,17.098860788,47.73040237979443
668,3087,76.24223987,AlfalfaandAlfalfaMixtures,84907.17043,387.3105785,8925.070281,100.0,100.0,0.0,0.0,0.0,0.0,99.0,93.33333333,98.0,0.0,20.0,alfalfa-pasture,1113.65,18.355720775363217,11.301427744861952,100.0,76.24223987,76.24223987,0.0,0.0,0.0,0.0,75.47981747130001,71.15942387612526,74.7173950726,0.0,76.24223987,47.69157552694041
669,6499,45.66927919,AlfalfaandAlfalfaMixtures,50859.592769999996,231.9999383,4291.954531,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,52.5,100.0,10.0,alfalfa-pasture,1113.65,10.995119482222702,5.434715076651996,50.0,45.66927919,45.66927919,45.66927919,0.0,0.0,0.0,0.0,45.66927919,23.97637157475,45.66927919,22.834639595,47.6099872737596
670,275,44.55805995,AlfalfaandAlfalfaMixtures,49622.08346,226.3549445,5216.056312,100.0,100.0,20.0,0.0,0.0,100.0,0.0,84.44444444,97.0,0.0,20.0,alfalfa-pasture,1113.65,10.727587595092857,6.604864910553314,100.0,44.55805995,44.55805995,8.91161199,0.0,0.0,44.55805995,0.0,37.62680617801964,43.2213181515,0.0,44.55805995,47.59822284197279
671,4094,87.73137356,AlfalfaandAlfalfaMixtures,97702.04417000001,445.67537769999996,7366.639453,100.0,100.0,100.0,0.0,0.0,0.0,0.0,95.55555556,42.5,100.0,10.0,alfalfa-pasture,1113.65,21.12179022116675,9.328054668405459,50.0,87.73137356,87.73137356,87.73137356,0.0,0.0,0.0,0.0,83.83220140567695,37.285833763,87.73137356,43.86568678,47.57733849612095
672,5439,44.21546137,AlfalfaandAlfalfaMixtures,49240.54855,224.6145438,5118.613479,100.0,100.0,0.0,0.0,0.0,13.0,97.0,93.33333333,98.0,0.0,20.0,alfalfa-pasture,1113.65,10.645105186762647,6.481477295472174,100.0,44.21546137,44.21546137,0.0,0.0,0.0,5.7480099781,42.8889975289,41.267763943859485,43.3311521426,0.0,44.21546137,47.57383967786423
