FID_Kings_fields,TNC,Krat,Kitfox,Corridors,CPAD
6703,0,0,0.005159841,0,0
6704,0,0,0,0,7.181114977
6705,0,0,11.95516476,0,0
6706,0,0,0.895713345,0,0
6707,0,0,0,0,5.964057775
6708,0,0,0,0,0
6709,0,0,0,0,6.611733289
6710,0,0,0,0,0
6711,0,0,0,0,0
6712,0,0,0,0,0
6713,15.36346185,0,0,0,0
6714,0,0,0.708561451,0,0
6715,0,0,0.116394991,0,0
6716,0,0,0.84216254,0,0
6717,7.376848915,0,2.968199563,0,0
6718,0,0,2.928757937,0,0
6719,0,0,6.808363318,26.18601276,0
6720,53.25224996,0,51.0021549,0,0
6721,0,0,0,0,0
6722,0.193179103,0,0,0,0
6723,0,0,1.43634731,0,0
6724,0,0,0,0,0
6725,0,0,7.731306118,0,0
6726,0,0,0,0,0
6727,0,0,31.30855009,0,0
6728,0,0,1.116994152,14.52092397,223.3988303
6729,0,0,0,0,0
6730,0,96.76445374,176.1330506,0,140.2540959
6731,0,0,0.091426498,0,0
6732,0,0,0,0,0
6733,0,0,0,37.86869029,0
6734,0,0,0,0,0
6735,0,0,0,0,0
6736,17.33310803,0,0,346.6621606,0
6737,0,0,0.380350057,0,0
6738,0,0,0.066538006,0,0
6739,0,0,0,0,0
6740,0,0,0,0,21.50850271
6741,0,0,0.572664989,0,0
6742,0,0,0.249738696,0,0
6743,0,0,0,0,0
6744,0,0,8.419282556,0,0
6745,0,0,5.517182904,0,0
6746,0,0,0,0,0
6747,0,0,4.649504501,0,0
6748,0,0,13.52942713,0,0
6749,117.6345471,0,0,392.115157,313.6921256
6750,0,0,0,0,0
6751,0,0,0.311995958,0,0
6752,0,0,4.345651194,0,0
6753,0,0,72.24662028,0,135.0404117
6754,0,0,0,0,0
6755,0,0,0,0,0
6756,0,0,0.747778395,0,0
6757,0,0,0,0,0
6758,0,0,15.02781148,0,0
6759,0,0,0.188947634,0,0
6760,0,0,0.03262891,0,0
6761,0,0,0,39.17783607,0
6762,0,0,0,0,0
6763,0,0,0.36916945,0,73.83389001
6764,3.833549595,0,0,0,0
6765,0,0,9.305410479,0,0
6766,0,0,0.276078112,0,0
6767,43.88396946,5.410352399,7.890097249,0,0
6768,0,0,0.291439371,0,0
6769,2.71301474,0,0,0,0
6770,0,0,1.465434531,0,0
6771,0,0,0.048757197,0,0
6772,5.351353763,0,0.214054151,0,0
6773,0,0,0.45816113,0,0
6774,1.023124312,0,0.868690454,0,0
6775,0,0,0,0,0
6776,0,0,0,24.97046827,0
6777,0,0,0.368884998,0,0
6778,0,0,0.291543569,0,0
6779,0,0,4.37354689,0,0
6780,0,0,0,0,0
6781,34.88009844,0,1.816671794,0,0
6782,0,0,0,0,0
6783,304.588692,0,39.59652996,134.0190245,0
6784,0,0,0,0,0
6785,0,0,0,0,0
6786,0,48.7766912,87.79804416,0,0
6787,0,3.267963045,6.862722395,0,0
6788,0,0,0,0,0
6789,0,0,0.88768671,0,0
6790,0,0,0,0,0
6791,0,0,11.01417681,0,0
6792,0,0,0,0,99.63953715
6793,5.214816048,0,0.353546851,5.892447512,5.892447512
6794,2.819474415,0,0.642411892,0,0
6795,0,0,0.13227783,0,0
6796,0,0,1.836240831,0,73.44963325
6797,0,0,0,0,0
6798,0,0,0,0,0
6799,0,0,0,0,0
6800,0,0,0,0,0
6801,0,0,0,0,0
6802,0,0,0,0,0
6803,0,0,0.672524373,0,0
6804,0,0,36.77546144,0,0
6805,0,0,10.69406703,0,22.75333412
6806,0,0,0,0,0
6807,0,0,0,0,0
6808,0,0,0.018210951,0,0
6809,0,0,0,0,0
6810,0,1.706003373,3.412006746,42.65008432,0
6811,0,0,10.23446229,0,0
6812,0,0,0.936081564,0,0
6813,0,0,0.271222423,54.24448466,54.24448466
6814,18.40327665,0,0,0,0
6815,0,0,0.194211743,0,6.473724759
6816,0,0,0,0,0
6817,0,0,0.081266735,0,2.031668371
6818,0,0,1.189851841,0,0
6819,0,0,1.271719845,0,0
6820,0,0,0,0,0
6821,0,0,0,0,87.34828025
6822,0,0,11.08515593,0,22.6227672
6823,0,72.21864509,130.2303436,183.1117559,209.552462
6824,0,0,3.310036133,0,0
6825,0,0,0,0,0
6826,0,0,0.175808709,0,0
6827,0,0,0,0,0
6828,0,0,0.017690399,1.76903991,1.76903991
6829,0,0.773544757,0,0,0
6830,0,0.308180294,0.770450736,0,0
6831,0,0,0,0,47.16096734
6832,0,0,0,0,0
6833,0,0,0,0,0
6834,0,0,0,0,0
6835,0,0,0,0,0
6836,0,0,1.070353168,35.67843892,35.67843892
6837,0,0,0.300331244,0,0
6838,0.179979723,0,0.719918893,0,0
6839,0,0,0,0,0
6840,0,0,0,0,0
6841,0,34.76917417,65.81307967,0,183.7799206
6842,0,0,0,0,0
6843,0,0,0,0,0
6844,0,0.386137115,21.62367842,0,0
6845,0,14.82990059,26.38161262,46.83126501,46.83126501
6846,6.536130653,0,27.68243571,0,0
6847,0,0,0,0,0
6848,0,0,0,0,0
6849,0,0,0,0,0
6850,0,0,0,0,0
6851,0,0,0,35.03868739,0
6852,0,0,0,0,0
6853,0,0,34.43936182,0,0
6854,0,0,0.059437281,0,0
6855,0,0,0,0,0
6856,0,0,43.53090477,0,141.8785044
6857,0,0,0,0,0
6858,0,0,0,0,0
6859,0,0,0.723003455,0,0
6860,0,0,0.936003228,0,0
6861,0,0,0.580816214,0,0
6862,0,0,5.491085749,0,0
6863,0,0,0,37.48004269,0
6864,0,0,0,0,0
6865,0,0,0.574153864,0,0
6866,0,0,0.692964217,0,0
6867,31.35499226,0,0,0,0
6868,0.906791785,0,0,0,0
6869,0,0,0,0,0
6870,6.281998352,0.062819984,0,0,0
6871,0,0,0,52.23975362,0
6872,0,0,0.044239395,0,0
6873,0,0,0.081205394,0,0
6874,0,0,0,0,0
6875,0,0,0,0,46.76143696
6876,0,0,0.094058347,0,0
6877,0,0,0,0,0
6878,0,0,0,0,0
6879,0,0,0.118148458,0,0
6880,0,0,0,0,16.09848765
6881,0,0,0.03412676,0,0
6882,0,0,0,0,0
6883,0,0,1.146003972,0,0
6884,0,0,0.906544069,0,60.43627127
6885,0,0,1.052030348,0,0
6886,0,0,0.490970382,0,0
6887,0,0,0.685254148,0,0
6888,0,0,0,0,0
6889,0,0,0,0,0
6890,0,0,3.942736161,0,0
6891,0,0,1.621597479,0,0
6892,0,0,8.166113028,0,30.81552098
6893,0,0,4.459218153,0,0
6894,10.05969698,0,0,0,0
6895,0,0,19.52577314,0,0
6896,0,0,0,0,0
6897,0,0,0,0,0
6898,0,0.170711275,0.853556377,0,0
6899,0,0,5.116522391,0,0
6900,0,0,45.78791422,0,0
6901,0,0,0,10.18228418,0
6902,0,0,0,0,0
6903,0,63.55881854,104.0828975,0,0
6904,0,0.176112248,0.176112248,0,0
6905,0,0,0.350789495,0,0
6906,0,0,1.093152252,0,0
6907,0,0,6.7944242,0,24.70699709
6908,0,0,0,0,0
6909,0,0,3.319445989,0,0
6910,0,4.991303826,7.130434038,0,0
6911,0,0,0,0,0
6912,0,0,3.350931591,5.155279371,12.88819843
6913,0,0,2.155664251,35.92773751,7.36518619
6914,0,0,2.557260475,0,0
6915,0,0,0.643568984,0,0
6916,0,0,0.7401814,0,0
6917,0,3.90198613,4.877482662,0,0
6918,0,0,1.289838652,0,0
6919,0,0,0,0,0
6920,0,0,0,0,0
6921,0,0,0.053342642,0,0
6922,0,0,105.3390081,0,0
6923,0,0,0,0,0
6924,0,0,6.295023339,0,0
6925,0,0,0,0,0
6926,0,0,0,0,0
6927,31.32810893,0,0.509400145,101.8800291,66.73141903
6928,0,0,25.46026087,0,0
6929,0,0,0,0,0
6930,0,0,0,0,0
6931,0,0,0,0,0
6932,0,0,0,0,0
6933,0,0,0.159884479,0.719480154,0
6934,0,0,0,38.51903684,0
6935,0,0,0,0,0
6936,0,0,9.859229958,0,0
6937,158.4419722,0,0,0,0
6938,0,0,0,0,0
6939,0,0,0,0,0
6940,0,0,4.751545115,0,0
6941,0,0,0,0,0
6942,0,1.428715171,4.082043346,0,0
6943,0,0,0,0,0
6944,0,0,0,0,0
6945,63.54755321,0,0.635475532,63.54755321,0
6946,6.955313665,0,0,16.17514806,0
6947,17.24447189,0,0,0,0
6948,0,0,2.33425081,0,0
6949,0,0,0.253301291,0,0
6950,0,0,0,0,0
6951,6.157752933,0.569503161,1.195956639,0,0
6952,0,0,14.36748093,2.724867074,49.5430377
6953,0,0,1.308978314,17.95170259,0
6954,0,0,1.614183595,0,0
6955,0,0,27.70478877,0,0
6956,0,0,0,0,0
6957,9.694699513,0,5.58677599,0,0
6958,66.08140056,0,1.065829041,71.05526942,0
6959,0,0,0,0,0
6960,0,0,0,0,0
6961,0,0,0,0,0
6962,0,0,0,0,0
6963,0,0,0.189341681,0,0
6964,0,0,0,0,5.2031068
6965,0,0,0,0,95.90693231
6966,0,0,0.666795536,0,0
6967,3.101491107,0,1.705820109,0,0
6968,2.016598684,0,0,0,0
6969,0,0,0.875407397,0,0
6970,0,0,0.12859176,0,0
6971,3.006754113,0,0.273341283,0,0
6972,0,0,1.624920783,0,0
6973,0,0,0,0,0
6974,0,0,4.941792251,3.294528167,0
6975,0,0,36.86231708,0,0
6976,0,0,5.432826525,0,0
6977,0,0.839803827,1.679607653,0,0
6978,0,0.139012578,0.261128599,0,0
6979,0,0,0.154435135,0,0
6980,0,0,0,0,0
6981,0,0,0.409520669,0,0
6982,0,0,0,0,0
6983,0,0,0,0,0
6984,0,0,0.564646542,37.64310279,37.64310279
6985,0.369115322,0,19.93222737,0,0
6986,11.02964559,0.330889379,0,0,0
6987,0,0,6.936998993,0,0
6988,332.1456277,0,0,332.1456277,0
6989,0,0,0,0,0
6990,1.481320024,0,0,0,0
6991,0,0,0,0,0
6992,0,0,0,0,0
6993,0,7.182385631,8.581551663,0,0
6994,0,0,1.993717696,0,0
6995,0,0,0.584173048,0,0
6996,0,0,0,0,0
6997,0,0,1.753957667,0,0
6998,0,0,0,0,0
6999,9.863421932,0,0.493171097,0,0
7000,0,0,0.313082301,0,0
7001,0,0.382520285,0.977551838,0,0
7002,0,0,0.613821014,0,24.34823354
7003,0,0,0,0,8.456622581
7004,0,0,7.596572358,0,33.76254381
7005,0,0,0,0,0
7006,0,0,4.054919987,1.057805214,0
7007,0,0,0,0,0
7008,0,0,0.61144166,0,0
7009,0,0,2.704014236,0,0
7010,72.97598552,0,0,0,0
7011,0,0,0.40999492,0,0
7012,0,0,0,0,0
7013,0,0,0,0,0
7014,0,0,0,0,0
7015,0,0,0,0,0
7016,0,0,0,0,0
7017,0,0,0,0,0
7018,86.47829663,0,0,0,0
7019,0,0,0,0,0
7020,0,0,0.040931205,0,0
7021,0,0,0,0,0
7022,0,0,3.639219234,0,0
7023,0,0,0,0,0
7024,0,0,0.719095707,0,0
7025,0,0,2.730279848,0,0
7026,2.94442226,0.471107562,0.883326678,0,0
7027,0,0,0,0,0
7028,0,0.398169994,0.910102845,0,0
7029,5.805272723,0,0.552883116,0,0
7030,0,0,0.092617442,0,0
7031,49.02456713,1.960982685,2.451228356,0,0
7032,10.86493475,0.062442154,2.66419856,0,0
7033,0,0,0,0,20.56949426
7034,0,0,0,0,0
7035,0,0,0,0,0
7036,7.252328012,0,0,0,0
7037,0,0,85.90352469,0,0
7038,0,0,0,0,0
7039,0,1.293759843,3.018772968,43.12532811,0
7040,0,0,0,0,0
7041,0,0,0,0,0
7042,18.91744092,0,0.278197661,44.78982334,9.644185565
7043,0,0.093719626,0.187439251,0,7.028971931
7044,0,0,1.085863354,0,0
7045,0,0,0,0,0
7046,0,0.20264262,0.810570482,0,0
7047,0,0,22.59886593,0,0
7048,0,0,0,0,0
7049,1.104487172,0,0,0,0
7050,0,0,0,0,0
7051,0,0,0,0,0
7052,0,0,0,0,4.256034392
7053,0,0,0.35563629,0,0
7054,0,0,4.343335779,0,21.71667889
7055,0,0,0,0,0
7056,0,0,0.348398023,0,0
7057,0,0,0.961608587,0,0
7058,0,0,0,0,0
7059,0,0,4.615867099,0,0
7060,0,0,0,0,0
7061,0,0,0.027839576,0,0
7062,0,0,0,0,0
7063,0,0,0,0,0
7064,0,0,0,0,0
7065,0,0,0,0,0
7066,0,0,13.77147704,0,10.68476667
7067,0,0,0.116421233,0,0
7068,0,0,1.446064372,32.53644837,72.30321859
7069,0,0,0.196137116,0,0
7070,0,0,0,0,0
7071,0,0,57.28558262,0,107.0758554
7072,0,0,0,0,0
7073,2.647169492,0,0,0,0
7074,53.10323128,0,24.00835744,0,0
7075,0,0,0,0,0
7076,0,0,0,40.38119679,0
7077,0,66.00182069,117.1383665,81.26350296,297.3054986
7078,0,0,0,12.92650956,0
7079,0,0,0,0,0
7080,16.61612675,0.332322535,0.415403169,0,0
7081,0,0,0,0,0
7082,0,0,0.227481362,0,0
7083,0,3.482641594,6.51102559,0,0
7084,0,0,0,0,0
7085,0,0,0.422413275,0,0
7086,0,0,0,0,0
7087,0,0,0.162950243,0,0
7088,0,0,0,0,0
7089,0,0,0,0,0
7090,0,0,0,0,0
7091,0,0,0.446182673,0,0
7092,0.224397574,0,7.928714296,0,0
7093,0,0.704970723,22.32407289,0,0
7094,0,0,0,0,0
7095,0,0,0,0,0
7096,0,0,7.710853181,0,0
7097,0,0,0,61.5337779,0
7098,0,12.87459514,25.25401354,0,0
7099,0,0.377700805,0.881301879,2.203254698,0
7100,0,5.574276896,8.175606114,0,39.54020412
7101,0,4.420158146,17.34062042,0,0
7102,0,0,0,0,0
7103,0,0,5.969362426,0,0
7104,0,0,0,330.54149,0
7105,0,0,0.628901146,0,0
7106,0,0,1.022178224,0,0
7107,0,0,0,0,0
7108,0,0,0,0,0
7109,0,0,2.2689384,0,0
7110,0,0,0.018572653,0,0
7111,0,0,0.068685529,0,0
7112,0,0,0,0,0
7113,0,0,0,0,0
7114,0,0,1.889940021,0,0
7115,0.435661785,0,0.470514728,0,0
7116,0,0,0,0,0
7117,0,0,0,0,0
7118,0,0,0,0,0
7119,0,0,0.386104995,0,0
7120,0,0,0,0,0
7121,0,0,5.127759608,0,0
7122,9.656949152,0,1.416352542,0,0
7123,0,0,0,0,0
7124,0,0,0.115424049,0,0
7125,0,0,1.194441392,0,59.72206959
7126,0,0,0.349958316,0,0
7127,0,0,2.029565595,38.05435491,0
7128,0,0.707807019,0.880826513,0,0
7129,21.46455622,0.885136339,2.766051059,22.12840847,0
7130,0,0,12.06899696,0,0
7131,0,0,0.246626695,0,0
7132,0,0,9.95423427,0,0
7133,0,0,0,0,0
7134,0,0.145967723,0.350322535,0,0
7135,0,0,0,0,0
7136,0,0,0,0,0
7137,0,0,0,0,0
7138,0,0,0,0,28.87438873
7139,0,0,0,0,0
7140,0,0,0,0,7.740350905
7141,93.35104148,9.335104148,17.73669788,0,0
7142,0,0,6.108477708,0,0
7143,0,0,8.205732118,0,0
7144,0,0,0,0,0
7145,0,0,0,15.82425768,15.82425768
7146,0,25.86627101,46.95723044,0,32.63129573
7147,0,0,0,0,0
7148,0,0,0.650743011,0,0
7149,0,0,0.697423207,0,3.947678529
7150,0,0,51.64978302,0,0
7151,0,0,4.219709301,0,0
7152,0,0,0,0,0
7153,0,0,0,0,0
7154,0,0,0,0,0
7155,0,0,0,0,0
7156,0,4.059657953,7.738722972,0,0
7157,4.655931276,0,0,0,0
7158,0,0,0,0,8.893170507
7159,24.99360029,0.595085721,1.586895256,3.868057187,0
7160,0,0,3.234705527,0,0
7161,0,0,0,0,0
7162,0,0,0,0,0
7163,0,0,0,0,0
7164,14.31555596,0,2.684166742,0,0
7165,0,0,0.347257363,0,0
7166,0,0,16.89885875,0,0
7167,0,0,0,0,0
7168,0,1.534693703,5.055461609,0,18.05522003
7169,0,0,6.725880433,0,0
7170,0,0,1.135002605,32.42864585,0
7171,0,0,3.098780156,0,0
7172,0,0,5.197176913,0,0
7173,0,0,0,0,0
7174,0,0,0,0,0
7175,0,0,0,159.1035618,0
7176,0,0,0.692532104,0,0
7177,0,0,13.86944722,0,0
7178,59.42198873,0,7.074046278,0,39.96836147
7179,0,0,0,0,71.1596749
7180,0,0,0,0,0
7181,0.090548554,0,0.090548554,0,0
7182,0,0,9.810945336,0,0
7183,1.809768858,0,0.61463848,0,0
7184,0,0,0,0,0
7185,0,0.083659166,3.597344143,0,16.73183322
7186,0,0,30.14606869,56.87937489,56.87937489
7187,0,0,0,0,0
7188,0,0,0,0,0
7189,0,53.36592095,100.3022129,192.8888709,0
7190,0,0,0,16.14668951,0
7191,0,0,0.888540814,0,0
7192,0,0,0,0,0
7193,0,78.80375359,149.5935661,0,105.0716714
7194,0,0,3.780159804,0,36.00152194
7195,0,0,0.913146986,0,0
7196,2.841440798,0,0,0,0
7197,0,0,0,0,1.57506669
7198,12.7226903,0,0.174283429,0,0
7199,0,0,5.450723984,0,0
7200,0,1.559850132,4.193145516,0,0
7201,0,0,9.349647278,0,19.47843183
7202,0,0,1.560477081,0,0
7203,0,0,28.70266532,0,0
7204,0,0,6.378762422,0,0
7205,0,8.585577369,15.61014067,0,0
7206,0,0,0.955378666,0,0
7207,0,0,5.51465224,0,0
7208,0,0,0,0,0
7209,16.52050448,0,0,0,0
7210,0,0,1.184167213,0,0
7211,0,0,15.2628031,0,0
7212,0,0,0,0,0
7213,0,0,0.0809148,0,0
7214,0,0,0.171408097,0,0
7215,0,0,0.101642358,0,10.97737466
7216,0,0,0.567437964,0,0
7217,0,0,0,0,0
7218,0,0,0,0,291.4199853
7219,0,0,11.13356689,0,0
7220,0,0,0,0,0
7221,0,0,0,1.072544915,0
7222,8.795006042,0.08795006,0,0,0
7223,0,0,0.245733337,0,0
7224,0,0,0,0,0
7225,0,0,0,0,29.6153692
7226,0,0,0,0,0
7227,36.67466353,0.378089315,1.512357259,75.61786294,0
7228,35.49434665,0,0,173.1431544,0
7229,0,0,0,0,0
7230,0,0,7.439641386,0,0
7231,0,0,0,0,0
7232,0,0,0,0,0
7233,0,0,0.258768076,0,0.129384038
7234,8.332154407,0,0.75177333,0,0
7235,0,0,0,0,0
7236,0,0,0,0,0
7237,0,0.32529235,3.036061937,65.05847008,0
7238,0,0,0,0,26.53824379
7239,0,0,1.573550147,0,0
7240,0,1.818614507,1.881325352,0,3.135542253
7241,0,0,0,0,25.90109972
7242,0,0,0,0,0
7243,0,0,0.308387243,0,2.372209565
7244,4.517185273,0,0.184374909,0,0
7245,0,0,0,0,0
7246,0,0,0.61128324,0,0
7247,0,0,0.459145568,0,0
7248,0,0,0,0,0
7249,0,0,0,0,0
7250,0,0,0,0,0
7251,0,0,0,0,0
7252,0,0,0.387942239,0,0
7253,0,0,0,0,0
7254,0,0,0,0,4.980653814
7255,0,0,0,0,0
7256,0,0,0,11.43599709,0
7257,0,0,19.59697902,0,29.30389387
7258,0,0,4.684678061,0,0
7259,0,5.947848477,15.50158009,0,0
7260,0,0,8.915940013,0,0
7261,0,0,0,3.351327017,0
7262,0,0,0.681335889,0,0
7263,0,0,0,0,0
7264,0,0,22.10314488,0,0
7265,0,0,0,0,0
7266,0,0,0.748753496,0,148.2531921
7267,0,3.720567577,9.921513539,0,0
7268,0,0,12.12533536,0,25.08690074
7269,14.04861021,0,0.772673562,0,0
7270,57.94343194,0,0,154.5158185,0
7271,0,0,2.15458113,0,0
7272,0,0,0.200839717,0,0
7273,0,0,0,0,0
7274,0,0,0,0,52.34058462
7275,0,0,0,0,0
7276,0,0,0,0,35.48006273
7277,0,0,7.320127171,0,0
7278,5.096002381,0,0.025480012,0,0
7279,62.2258757,0,0,81.87615223,47.48816829
7280,0,0,38.81260559,0,0
7281,116.4971032,0,37.02621109,0,0
7282,0,0,0,119.3203965,0
7283,0,0,0.547091388,0.71985709,0
7284,0,0,4.979408734,0,0
7285,0,0,0.923737929,0,0
7286,0,0,0,0,0
7287,0,0,0,0,0
7288,0,0,0,0,0
7289,0,5.612664713,11.11943009,0,31.76980026
7290,0,31.46105515,58.16636941,37.07039056,0
7291,0,0,0,0,0
7292,3.097550767,0,0,0,0
7293,2.411112493,0,0,0,0
7294,0,0,0.152670408,0,0
7295,0,0,0,0,147.3942114
7296,0,0,0,0,0
7297,0,0,0,0,0
7298,0,0,0,0,0
7299,0,0,0,0,0
7300,0,0,0,0,0
7301,0,0,12.5707266,0,0
7302,0,0,0,0,0
7303,0,0,0.1453346,0,0
7304,0,0,0,0,0
7305,15.76301671,0,3.467863675,0,0
7306,0,0,0.403015574,0,0
7307,0,49.54764783,93.02823675,100.1064722,303.3529459
7308,0,0,0,0,0
7309,0,0,0,0,88.60625017
7310,54.45179332,0,0,122.516535,0
7311,0,6.524227785,16.45884737,0,0
7312,0,0.250493775,0.417489626,0,0
7313,0,0,0,0,0
7314,0,0,0.36784947,0,0
7315,0,0,5.325364973,0,19.1713139
7316,0,0,5.611576826,0,0
7317,0,0,0,0,0
7318,0,0,2.044440689,0,0
7319,0,0,0,0,0
7320,0,0,0.594972715,0,0
7321,0,0,16.16174088,0,0
7322,0,0,0,0,0
7323,0,0,0,0,0
7324,0,0,0.54752745,0,0
7325,0,0,0,0,76.63331777
7326,0,0,0,0,2.906511746
7327,0,0,2.840197392,0,0
7328,0,0,0,0,0
7329,0,0,0,0,0
7330,0,0,0.560520562,0,0
7331,0,0,0,0,196.8838052
7332,0,0,0,0,0
7333,0,0,0,0,0
7334,6.168217692,0,0,0,0
7335,0,0,30.56467501,0,14.58131285
7336,0,0,0.36659616,0,0
7337,0,1.860332215,11.00696561,0,0
7338,0,0,10.31991809,0,0
7339,0.047844606,0,1.43533818,0,0
7340,0,0.389103431,2.115749904,0,29.1827573
7341,0,0,0.875711703,0,0
7342,0,0,0,0,0
7343,0,0,0,0,0
7344,0,0,12.6861135,0,0
7345,0,0,19.02620365,0,0
7346,0,0,0,0,0
7347,0,0,17.25549978,0,0
7348,0,0,0.175540175,0,17.55401747
7349,0,0,0,0,0
7350,0,0,0,0,0
7351,0,9.111738936,17.48866022,0,0
7352,0,0.011929897,0.095439176,0,2.385979403
7353,0,0,0,22.64413679,65.95379647
7354,435.3957324,0,2.176978662,435.3957324,0
7355,0,0,0.102331212,0,0
7356,0,0,0,0,0
7357,0,0,1.93628531,0,0
7358,0,0,0.349838313,0,0
7359,0,0.907138743,1.562294501,0,5.039659681
7360,0,0,0,0,0
7361,0,0,0,0,0
7362,0,0,2.090225828,0,0
7363,0,21.04493015,39.91279855,0,217.7061739
7364,0,0,0.424469654,0,8.489393073
7365,5.720326981,0.371821254,0.886650682,0,0
7366,0,0,8.201618947,0,0
7367,0,0,0.183087916,0,0
7368,0,0,2.77115972,0,6.506201081
7369,0,0,0,0,0
7370,5.673695898,0,0.723396227,0,0
7371,0,0,34.92147613,0,43.97519216
7372,0,0,17.22453401,0,33.7735961
7373,0,0,19.26739134,0,0
7374,0,0,0,0,0
7375,0,0,1.288895787,0,0
7376,0,0,0,42.86753013,0
7377,0,0,0,0,0
7378,13.54427956,0,0,0,0
7379,0,0,0,0,0
7380,0,0,0.047942341,0,0
7381,0,0,0.750377654,0,0
7382,0,0,0,0,0
7383,0,0,1.082381114,0,0
7384,0,0,10.39091629,0,1.343652968
7385,9.045769409,12.81946462,15.31676293,0,16.64865535
7386,0,0,0,0,6.256005677
7387,0,0,19.56560535,0,0
7388,0,0,0,0,0
7389,0,0,0,0,37.08318846
7390,7.485723871,0.074857239,2.91943231,0,0
7391,15.57690034,0,4.33927938,0,0
7392,0,0.837154186,2.511462559,0,0
7393,0,0,0,0,0
7394,0,0,0.590513966,0,0
7395,0,0,0,0,8.733918993
7396,0,0.714095122,2.499332926,71.40951217,0
7397,0,12.91197312,23.50115742,40.99039085,40.99039085
7398,0,0,0,0,222.3416147
7399,0,0,0,0,0
7400,0,0.313379042,0.757332684,0,0
7401,0,0,0.453631044,0,0
7402,0,0,0.970949483,0,148.5552709
7403,0,0,0,0,0
7404,0,0,23.04927628,0,0
7405,0,0,13.12587126,33.54389322,0
7406,63.12391351,2.599219968,5.198439936,74.26342766,0
7407,0,0,0,0,0
7408,59.34491751,0.296724588,0.791265567,59.34491751,0
7409,0,0,41.19105397,0,0
7410,0,0,0,0,0
7411,0,0,0,0,26.66030147
7412,0,0,0.121738587,2.608684006,0
7413,0,0,0.474784916,0,0
7414,0,0,0,0,0
7415,0,0,0,0,0
7416,0,0,0,0,0
7417,0,0,0,0,0
7418,0,0,0,0,0
7419,15.39821475,0,6.836807347,0,0
7420,0,0,0,0,10.52934967
7421,0,0,0.577397361,0,0
7422,0,3.194998706,7.508246959,0,0
7423,0,0,0,298.3274406,0
7424,0,0,0.803245396,0,0
7425,0,12.94396671,14.71711284,0,0
7426,0,0,0,0,0
7427,0,0,0,28.85829058,0
7428,0,0,0.877621075,0,0
7429,43.3934086,0,0,91.35454441,0
7430,0,0,0,0,0
7431,0,0,0,0,0
7432,0,0,0.654847455,0,0
7433,0,0,0,54.7268983,0
7434,0,0,0,0,0
7435,18.47051713,0,0,0,0
7436,4.477830006,0,2.194136703,0,0
7437,0,0,0,0,0
7438,0,0,0.766576325,0,7.300726903
7439,0,0,11.7843048,0,0
7440,0,0,15.47345493,0,0
7441,0,0,0,0,0
7442,0,0,0,0,0
7443,0,0,0,0,10.40311697
7444,0,0,0,0,0
7445,0,0,4.857316863,0,0
7446,0,0,0.380317945,0,0
7447,0,0,0,0,0
7448,0,0,7.947182527,0,0
7449,0,5.374469571,11.32477517,0,76.77813673
7450,0,0,0,75.40566608,0
7451,0,0,0,0,0
7452,0,0,21.77101916,0,0
7453,0,0,7.198225032,0,0
7454,0,0,4.831895654,0,0
7455,0,0,0.152890569,0,0
7456,0,0,89.9161824,0,0
7457,0,0,0,0,0
7458,0,0,0,0,0
7459,0,0,0,0,0
7460,0,0,0.263974805,0,0
7461,2.360604999,0,0,47.21209998,0
7462,0,0,0.020728701,0,0
7463,0,0,0,0,0
7464,0,0,0,0,0
7465,0,0,0,0,0
7466,0,0,0.12449018,0,0
7467,0,0,0,0,0
7468,0,0,0,0,0
7469,0,97.42676069,176.1373279,0,35.3812973
7470,0,0,0.183279023,0,0
7471,0,5.404775559,6.485730671,0,0
7472,0,0,0,0,0
7473,0,0,0,0,0
7474,0,0,0,0,0
7475,0,0,0,0,0
7476,0,0,8.281440717,0,0
7477,0,0,0,0,0
7478,0,0,9.159784519,0,0
7479,0,0,0.302278386,0,3.778479824
7480,0,0,0,0,0
7481,0,0.658272237,0.329136119,0,4.114201481
7482,0,0,9.522077739,0,0
7483,0,0,0,0,0
7484,1.454993935,0,0.424373231,0,0
7485,0,0,0.532764422,0,0
7486,27.17424324,0,0,105.4360638,0
7487,0,0.896673282,1.076007939,0,4.483366412
7488,36.94147869,0,0.219889754,0,0
7489,0,0,0,0,0
7490,0,2.166385196,6.796502575,0,0
7491,0,0,10.25268095,4.88728833,0
7492,0,0,0,0,0
7493,0,0,61.78638252,0,0
7494,0,0,1.064172516,0,0
7495,0,0,0.092971939,0,0
7496,0,0,3.109190058,0,44.41700082
7497,0,0,0.286328896,0,0
7498,0,0,7.580245298,13.39764285,0
7499,0,0,2.872867292,0,0
7500,0,0,0.054856238,0,0
7501,0,0,0,0,0
7502,0,0.087021575,0.174043151,0,0
7503,0.085227915,0,0,0,0
7504,0,0,0,0,0
7505,0,29.26231233,52.18104646,40.51704784,122.7789329
7506,0,0,71.23205483,0,0
7507,0,0,0,0,0
7508,0,0,1.453192613,27.1262621,0
7509,0,0,0.199763785,0,0
7510,0,0,0.124147476,0,0
7511,0,0,0,0,0
7512,0,0,0.355979611,0,0
7513,0,0,1.700292693,2.334730265,5.075500576
7514,0,0,0.059112844,0,0
7515,0,0,8.158699924,0,0
7516,0,0,0.353822282,0,0
7517,0,0,0,0,0
7518,0,0,0,0,0
7519,0,0,19.35765156,0,36.52387086
